TransactionID,AccountID,TransactionDate,TransactionType,Amount,Channel,Country
1984,210,2024-11-17,Deposit,76252.22,Branch,USA
1985,1006,2026-05-23,Deposit,49748.25,Branch,UAE
1986,307,2025-01-05,Transfer,34214.73,ATM,Afghanistan
1987,1681,2025-09-20,Deposit,88085.9,Branch,UAE
1988,93,2026-02-21,Withdrawal,15906.58,Mobile,Singapore
1989,605,2025-02-19,Withdrawal,34656.25,ATM,Afghanistan
1990,876,2026-04-02,Withdrawal,94178.01,ATM,UK
1991,1824,2024-12-13,Transfer,86668.32,Online,UAE
1992,1157,2025-02-22,Deposit,62257.54,Branch,Iran
1993,1484,2025-12-31,Transfer,80268.0,ATM,UAE
1994,780,2025-09-06,Withdrawal,94604.33,Mobile,Afghanistan
1995,1911,2024-05-30,Withdrawal,10315.8,Branch,North Korea
1996,1656,2026-05-31,Withdrawal,5391.64,Branch,Canada
1997,864,2024-09-28,Withdrawal,82461.3,Branch,India
1998,396,2025-07-02,Transfer,63429.1,ATM,Iran
1999,1762,2024-05-16,Transfer,51547.94,ATM,North Korea
2000,435,2026-01-09,Transfer,95695.97,Online,North Korea
2001,3,2024-06-04,Withdrawal,33879.94,Mobile,Singapore
2002,759,2025-08-04,Withdrawal,37356.8,Online,UK
2003,1375,2025-07-17,Withdrawal,21606.88,ATM,Singapore
2004,393,2025-03-25,Withdrawal,51074.47,ATM,UAE
2005,996,2025-07-23,Withdrawal,69380.77,Mobile,Canada
2006,1394,2025-06-03,Withdrawal,18265.77,Online,UK
2007,61,2026-05-09,Transfer,61636.36,Mobile,North Korea
2008,38,2025-09-22,Transfer,71413.46,Mobile,Canada
2009,1890,2024-10-01,Transfer,51607.66,Branch,UK
2010,483,2026-03-25,Withdrawal,28848.47,ATM,Afghanistan
2011,1300,2026-03-08,Withdrawal,64616.45,Mobile,India
2012,1874,2026-01-15,Withdrawal,38940.25,Online,Germany
2013,1554,2024-10-07,Deposit,42820.07,Branch,Singapore
2014,1308,2024-03-13,Transfer,9243.03,Branch,North Korea
2015,365,2025-12-29,Withdrawal,67522.82,Mobile,North Korea
2016,1922,2024-05-12,Deposit,48949.22,Online,USA
2017,509,2025-04-17,Transfer,87487.56,Branch,India
2018,950,2026-02-18,Transfer,82632.41,Branch,USA
2019,636,2025-12-11,Transfer,52569.69,Branch,Iran
2020,1999,2025-08-27,Deposit,2463.07,Online,Afghanistan
2021,1970,2026-01-19,Withdrawal,17469.66,ATM,Syria
2022,1224,2026-06-18,Transfer,1225.96,Online,Germany
2023,1773,2024-12-10,Withdrawal,46001.48,ATM,Afghanistan
2024,1468,2024-06-10,Deposit,75507.64,Branch,India
2025,1079,2024-01-29,Withdrawal,1101.89,Branch,North Korea
2026,735,2024-03-24,Deposit,37678.04,Online,Iran
2027,964,2024-09-10,Withdrawal,87357.23,Branch,Syria
2028,1118,2024-05-20,Withdrawal,53375.13,Mobile,UAE
2029,1032,2024-08-04,Deposit,24214.56,ATM,Syria
2030,1673,2026-01-31,Withdrawal,4912.57,Branch,India
2031,52,2026-02-06,Deposit,2621.62,Mobile,Singapore
2032,82,2026-05-11,Deposit,14984.66,Mobile,Afghanistan
2033,1845,2026-05-31,Transfer,91716.35,Online,Iran
2034,1810,2026-02-10,Transfer,76580.04,Online,India
2035,1692,2026-01-27,Deposit,74224.57,Mobile,Syria
2036,1342,2025-06-05,Withdrawal,45078.64,ATM,Singapore
2037,1413,2026-04-18,Deposit,87546.08,Mobile,Singapore
2038,179,2026-06-17,Deposit,10205.75,Online,North Korea
2039,1787,2025-01-29,Deposit,26704.02,Branch,Afghanistan
2040,109,2024-09-26,Withdrawal,98943.04,Mobile,Singapore
2041,75,2025-06-28,Transfer,83424.26,Branch,USA
2042,510,2025-02-26,Transfer,13962.35,ATM,Iran
2043,974,2024-03-29,Deposit,72033.51,ATM,Iran
2044,545,2024-10-09,Deposit,83872.22,Mobile,Canada
2045,1505,2024-01-11,Deposit,35984.88,Online,Singapore
2046,1744,2026-04-05,Deposit,42671.39,Mobile,Germany
2047,1345,2024-05-08,Transfer,49821.74,ATM,Canada
2048,658,2024-01-03,Transfer,38823.49,Mobile,Iran
2049,1625,2024-08-10,Withdrawal,1133.8,Mobile,Iran
2050,1523,2024-06-03,Withdrawal,76910.27,Online,Afghanistan
2051,501,2024-08-11,Withdrawal,55096.58,ATM,Syria
2052,239,2025-08-06,Transfer,3399.19,ATM,India
2053,1753,2025-11-28,Withdrawal,9898.75,ATM,Singapore
2054,43,2024-01-19,Transfer,76083.74,ATM,Iran
2055,735,2025-06-21,Withdrawal,33431.2,Mobile,Syria
2056,754,2025-03-22,Deposit,47481.27,ATM,North Korea
2057,1027,2025-12-02,Withdrawal,46869.33,ATM,UAE
2058,757,2025-01-08,Deposit,37749.43,Online,UK
2059,804,2024-09-28,Withdrawal,89694.64,Online,Iran
2060,1651,2024-10-22,Deposit,61124.12,Branch,Germany
2061,263,2025-01-14,Transfer,91530.62,Online,Singapore
2062,930,2026-01-27,Transfer,89710.28,Online,Germany
2063,1678,2026-03-07,Withdrawal,79241.99,Mobile,North Korea
2064,1934,2024-06-08,Deposit,93536.72,Branch,India
2065,972,2025-04-16,Deposit,66026.85,Branch,UK
2066,523,2025-01-18,Transfer,27530.2,Online,North Korea
2067,632,2024-10-02,Deposit,27648.67,Mobile,UAE
2068,108,2024-04-19,Transfer,15571.49,ATM,North Korea
2069,1904,2024-10-01,Transfer,39678.33,Online,India
2070,174,2025-06-24,Transfer,2761.13,ATM,Singapore
2071,13,2025-04-09,Deposit,64655.07,Branch,UAE
2072,1866,2024-03-05,Withdrawal,63977.11,Mobile,UAE
2073,1876,2025-08-02,Deposit,1992.0,Online,USA
2074,2000,2024-07-18,Withdrawal,6944.23,ATM,USA
2075,769,2024-05-16,Deposit,55785.6,Online,UK
2076,1019,2025-12-20,Withdrawal,24174.91,ATM,India
2077,1249,2024-03-18,Withdrawal,58065.37,Mobile,Canada
2078,460,2026-06-13,Deposit,61350.82,ATM,Singapore
2079,1676,2025-11-01,Withdrawal,39962.04,Online,Afghanistan
2080,1072,2024-03-17,Withdrawal,16006.16,Branch,UAE
2081,1137,2026-03-04,Deposit,65098.34,ATM,UK
2082,1398,2024-04-23,Deposit,59307.65,Mobile,UAE
2083,1715,2025-10-09,Withdrawal,82752.5,ATM,Singapore
2084,39,2025-04-27,Deposit,83816.49,Branch,UK
2085,1586,2025-04-04,Withdrawal,11452.8,Branch,Singapore
2086,1269,2024-09-28,Deposit,20647.88,Mobile,USA
2087,69,2024-10-03,Withdrawal,59690.3,ATM,North Korea
2088,346,2024-01-21,Transfer,84282.1,Online,Afghanistan
2089,600,2025-05-19,Transfer,11862.94,Mobile,Iran
2090,345,2026-03-11,Withdrawal,59184.1,Branch,Singapore
2091,1712,2026-02-19,Transfer,7523.77,Branch,Canada
2092,1514,2024-10-17,Deposit,86585.31,Online,Germany
2093,1489,2025-07-21,Withdrawal,18952.37,Online,North Korea
2094,803,2025-02-06,Withdrawal,88271.48,Online,Afghanistan
2095,657,2026-04-06,Transfer,85492.26,Mobile,Germany
2096,1281,2026-04-09,Withdrawal,35227.8,ATM,UK
2097,315,2024-05-28,Withdrawal,51709.73,Branch,Syria
2098,286,2024-02-23,Transfer,77798.09,Online,India
2099,1518,2024-05-25,Transfer,75341.2,Mobile,UK
2100,1527,2026-03-06,Deposit,61432.54,Mobile,Germany
2101,1828,2025-06-15,Transfer,12325.12,Online,India
2102,601,2025-01-10,Transfer,41283.61,Online,UAE
2103,107,2025-04-04,Transfer,53487.94,Online,Syria
2104,1801,2024-06-24,Deposit,22527.64,Online,Syria
2105,72,2024-05-27,Withdrawal,31489.38,ATM,UK
2106,1859,2024-12-25,Transfer,28438.63,ATM,Iran
2107,1478,2024-03-08,Withdrawal,6535.97,Online,USA
2108,563,2026-01-04,Deposit,49256.01,Online,Syria
2109,593,2024-12-10,Deposit,65267.24,Branch,India
2110,1126,2025-07-06,Deposit,19735.19,Mobile,UAE
2111,1184,2024-01-18,Transfer,90779.24,ATM,Afghanistan
2112,1562,2025-10-14,Deposit,43431.74,ATM,North Korea
2113,1961,2025-01-12,Withdrawal,21809.58,Branch,Germany
2114,1785,2026-01-01,Deposit,91459.9,ATM,UAE
2115,1349,2025-11-03,Withdrawal,54262.66,Online,Afghanistan
2116,333,2025-03-21,Transfer,5560.61,Mobile,North Korea
2117,441,2025-06-23,Deposit,80681.52,ATM,Germany
2118,1170,2025-09-27,Deposit,46383.35,Online,Canada
2119,1544,2024-01-30,Withdrawal,29105.92,ATM,Iran
2120,1948,2025-07-01,Transfer,46804.98,Branch,Iran
2121,982,2025-08-06,Transfer,49422.01,Online,UAE
2122,1523,2024-04-28,Transfer,55691.74,Mobile,Iran
2123,1369,2025-12-31,Transfer,42926.81,ATM,North Korea
2124,1220,2025-05-16,Withdrawal,93394.71,ATM,Afghanistan
2125,359,2025-01-25,Deposit,72010.87,Online,Singapore
2126,928,2024-12-20,Withdrawal,5933.78,Branch,Syria
2127,1519,2025-04-17,Withdrawal,47686.82,ATM,India
2128,1871,2024-05-22,Transfer,46822.68,Mobile,Afghanistan
2129,735,2025-11-24,Deposit,5288.51,Branch,UAE
2130,1639,2025-12-27,Withdrawal,12996.71,Branch,Germany
2131,1248,2025-12-13,Withdrawal,34523.01,ATM,UK
2132,1111,2026-02-25,Deposit,23396.92,Branch,USA
2133,1704,2025-07-25,Withdrawal,8283.88,Online,Germany
2134,30,2025-07-23,Withdrawal,89948.09,Mobile,North Korea
2135,1398,2026-04-27,Transfer,6656.54,Online,North Korea
2136,1706,2026-05-18,Deposit,68914.01,Online,UAE
2137,1485,2024-02-09,Withdrawal,5802.91,ATM,UK
2138,1288,2025-10-30,Transfer,31007.17,ATM,Singapore
2139,1476,2025-05-25,Deposit,85950.91,Branch,USA
2140,995,2025-01-09,Transfer,48798.66,Mobile,Iran
2141,1916,2024-05-15,Transfer,64065.71,Mobile,Syria
2142,687,2025-12-24,Withdrawal,95029.78,Mobile,India
2143,774,2025-07-21,Withdrawal,3714.74,Online,UAE
2144,987,2024-10-07,Withdrawal,48219.96,Online,Singapore
2145,1180,2025-10-23,Deposit,57351.68,Branch,India
2146,1488,2024-09-26,Deposit,46797.84,Mobile,Syria
2147,1384,2026-03-01,Transfer,92416.27,Branch,Afghanistan
2148,841,2024-12-31,Deposit,79645.41,Mobile,UAE
2149,753,2025-02-05,Deposit,5755.44,ATM,UAE
2150,222,2024-07-17,Deposit,55072.33,Mobile,Syria
2151,583,2025-06-01,Transfer,10880.25,Branch,Iran
2152,1882,2026-03-06,Transfer,52783.81,Online,Afghanistan
2153,1102,2024-06-16,Transfer,7763.88,Branch,Germany
2154,603,2025-03-13,Withdrawal,14432.96,Online,UAE
2155,1171,2025-03-10,Deposit,88934.36,Branch,Syria
2156,1621,2024-02-11,Withdrawal,26346.69,Mobile,UAE
2157,815,2024-12-18,Transfer,76254.06,Branch,Syria
2158,275,2024-10-18,Deposit,12145.37,Online,Afghanistan
2159,1780,2025-12-16,Transfer,72095.57,ATM,Canada
2160,518,2025-09-14,Withdrawal,70096.3,ATM,UAE
2161,1927,2024-05-02,Withdrawal,50445.79,ATM,Germany
2162,1644,2024-01-14,Withdrawal,6586.33,Branch,UK
2163,696,2024-06-21,Withdrawal,498.25,ATM,USA
2164,979,2025-05-21,Withdrawal,38874.31,Branch,Singapore
2165,958,2024-07-13,Transfer,39789.45,Online,Iran
2166,1745,2026-04-02,Deposit,23518.94,ATM,Singapore
2167,1697,2024-01-19,Deposit,98493.62,ATM,USA
2168,1828,2024-09-10,Transfer,32109.46,Mobile,UAE
2169,46,2024-10-20,Withdrawal,12994.38,Branch,North Korea
2170,684,2025-07-18,Withdrawal,25165.93,Branch,USA
2171,208,2024-09-11,Transfer,23250.98,ATM,Canada
2172,1558,2025-04-24,Transfer,28897.04,Branch,Iran
2173,1620,2025-06-11,Deposit,27056.14,Mobile,North Korea
2174,1760,2025-11-23,Deposit,66633.24,Mobile,Canada
2175,1959,2026-03-06,Transfer,64370.62,Online,Afghanistan
2176,1239,2025-08-23,Transfer,22140.89,Mobile,North Korea
2177,913,2024-05-09,Withdrawal,29061.35,Branch,North Korea
2178,80,2025-03-19,Withdrawal,1692.92,Online,Iran
2179,1785,2025-10-06,Withdrawal,24484.13,ATM,UK
2180,664,2024-04-01,Transfer,85429.48,ATM,Syria
2181,959,2024-02-12,Transfer,11923.22,Mobile,India
2182,1677,2025-08-29,Withdrawal,38056.91,Branch,Canada
2183,551,2024-05-21,Deposit,46411.12,Mobile,Iran
2184,102,2025-11-04,Transfer,43299.17,ATM,Canada
2185,154,2025-02-24,Transfer,66449.63,Branch,Iran
2186,1440,2024-08-27,Withdrawal,18548.23,Mobile,UAE
2187,1319,2024-01-22,Transfer,22533.51,Branch,USA
2188,1938,2025-06-07,Deposit,37170.1,Mobile,India
2189,1199,2024-07-06,Transfer,95347.48,Mobile,UAE
2190,1253,2024-05-12,Withdrawal,34582.53,ATM,UAE
2191,1313,2024-09-25,Withdrawal,51835.5,Branch,Canada
2192,835,2026-05-29,Deposit,2391.5,Online,UK
2193,1170,2025-12-13,Withdrawal,9480.9,Mobile,Syria
2194,1662,2026-04-17,Withdrawal,61255.73,Branch,Afghanistan
2195,429,2024-04-04,Transfer,6013.31,Mobile,Afghanistan
2196,1861,2026-03-12,Transfer,64450.79,Online,North Korea
2197,1770,2026-05-26,Transfer,98444.71,Online,North Korea
2198,850,2025-08-18,Withdrawal,74177.16,ATM,Iran
2199,942,2024-02-13,Withdrawal,24166.3,Mobile,India
2200,1050,2024-02-12,Transfer,12153.93,ATM,UK
2201,652,2025-06-21,Deposit,20010.32,ATM,UK
2202,1452,2024-09-02,Transfer,79650.08,Branch,UAE
2203,674,2025-03-09,Deposit,45007.4,ATM,India
2204,337,2024-10-13,Transfer,85428.25,Branch,Syria
2205,1591,2026-03-02,Deposit,3336.02,Branch,Germany
2206,798,2024-04-13,Withdrawal,37576.4,Branch,North Korea
2207,1118,2024-05-05,Deposit,3643.32,Online,UAE
2208,370,2024-11-20,Deposit,68701.46,ATM,Afghanistan
2209,980,2026-06-17,Withdrawal,59802.42,ATM,UAE
2210,762,2025-12-19,Withdrawal,88074.5,ATM,Syria
2211,1851,2025-12-17,Withdrawal,55676.81,Mobile,Afghanistan
2212,442,2025-12-09,Transfer,40376.56,Mobile,USA
2213,1910,2025-07-07,Withdrawal,78190.31,Branch,Afghanistan
2214,1247,2024-10-29,Deposit,10306.97,Mobile,Afghanistan
2215,438,2024-08-29,Deposit,77620.85,Branch,Iran
2216,618,2025-01-10,Transfer,88055.38,Mobile,UK
2217,226,2024-09-30,Withdrawal,70539.91,Branch,USA
2218,771,2024-03-02,Transfer,27979.71,Branch,UAE
2219,1868,2025-10-03,Deposit,65260.08,Branch,Iran
2220,985,2024-06-19,Transfer,85458.92,Mobile,Canada
2221,1409,2025-02-08,Transfer,55717.55,Branch,Afghanistan
2222,726,2024-07-17,Withdrawal,83901.72,ATM,USA
2223,1389,2025-02-02,Deposit,40985.47,ATM,Singapore
2224,1489,2025-01-17,Transfer,69852.4,Branch,UAE
2225,1900,2026-04-07,Deposit,34030.76,Mobile,Iran
2226,1817,2026-02-03,Transfer,32999.55,Branch,Syria
2227,1879,2024-08-12,Deposit,51961.81,Branch,Afghanistan
2228,1578,2024-06-24,Withdrawal,47388.38,Branch,Canada
2229,430,2026-02-16,Transfer,24225.79,Mobile,UAE
2230,893,2025-03-22,Withdrawal,92625.53,Mobile,Syria
2231,1512,2025-11-22,Transfer,68830.5,Branch,Canada
2232,925,2025-01-01,Withdrawal,5593.52,Online,North Korea
2233,215,2024-04-29,Transfer,26339.4,ATM,Canada
2234,1893,2025-09-19,Withdrawal,60836.75,ATM,USA
2235,55,2026-04-16,Transfer,99949.86,Branch,UK
2236,1652,2026-03-23,Withdrawal,39876.35,Branch,UAE
2237,1461,2024-09-10,Transfer,36872.15,Online,UK
2238,1459,2024-08-11,Transfer,25240.61,ATM,North Korea
2239,1029,2025-02-15,Withdrawal,61520.42,ATM,Germany
2240,462,2025-12-04,Transfer,79799.55,Branch,Germany
2241,742,2025-03-25,Deposit,40976.67,Mobile,Iran
2242,1599,2024-08-11,Deposit,53112.1,Mobile,Afghanistan
2243,851,2025-01-07,Deposit,86787.96,Mobile,Afghanistan
2244,1870,2026-04-26,Transfer,89407.89,Branch,USA
2245,1180,2024-06-29,Transfer,40451.88,Mobile,Canada
2246,1760,2024-02-03,Deposit,3623.16,ATM,Syria
2247,1248,2026-02-20,Withdrawal,81220.73,Online,UAE
2248,1871,2025-08-10,Transfer,58663.15,ATM,Syria
2249,617,2024-08-20,Deposit,9264.59,Branch,Singapore
2250,358,2025-01-26,Deposit,65901.91,Branch,Canada
2251,842,2025-11-17,Deposit,18427.21,Mobile,Germany
2252,1397,2025-10-10,Transfer,74105.07,Online,Syria
2253,564,2024-12-27,Withdrawal,26733.51,Branch,Afghanistan
2254,1341,2024-05-01,Transfer,44576.39,Branch,Singapore
2255,1696,2025-12-21,Deposit,82035.99,Mobile,UK
2256,1695,2024-03-10,Deposit,82859.07,Mobile,UAE
2257,1203,2025-02-21,Withdrawal,40416.71,Branch,UAE
2258,48,2025-12-12,Deposit,88607.34,Branch,Syria
2259,247,2025-07-21,Withdrawal,21131.7,ATM,UK
2260,1401,2026-03-14,Deposit,65003.41,Mobile,Singapore
2261,1735,2025-04-05,Transfer,65862.46,Branch,Afghanistan
2262,317,2024-08-01,Deposit,87147.81,Online,UK
2263,1813,2025-10-20,Transfer,53714.79,Branch,Singapore
2264,809,2024-06-09,Withdrawal,83440.53,ATM,India
2265,842,2024-03-17,Deposit,29508.33,Branch,Iran
2266,1930,2025-05-08,Deposit,23092.46,Branch,Germany
2267,435,2024-05-02,Deposit,24513.95,Mobile,Iran
2268,624,2024-08-21,Transfer,68098.45,Mobile,Iran
2269,1096,2024-02-12,Transfer,81445.17,Branch,Syria
2270,1084,2025-12-18,Transfer,34190.73,Online,UK
2271,1029,2026-03-01,Deposit,53064.79,ATM,Afghanistan
2272,1475,2024-09-03,Withdrawal,86470.86,Branch,UK
2273,134,2024-11-30,Transfer,92871.33,Online,USA
2274,35,2024-02-05,Withdrawal,99358.02,ATM,India
2275,1642,2025-06-05,Withdrawal,53850.11,ATM,Canada
2276,878,2025-08-29,Transfer,14732.56,Mobile,USA
2277,521,2024-01-22,Deposit,54689.3,Online,North Korea
2278,1431,2024-09-30,Deposit,94409.51,Online,Canada
2279,440,2026-04-15,Deposit,17689.93,Branch,India
2280,628,2025-04-05,Withdrawal,521.51,ATM,Canada
2281,919,2024-03-27,Transfer,23036.19,ATM,Afghanistan
2282,1234,2025-06-19,Deposit,17996.04,Mobile,Afghanistan
2283,322,2024-08-22,Withdrawal,29003.1,ATM,UAE
2284,7,2024-07-09,Withdrawal,85296.48,Branch,Iran
2285,1416,2024-09-20,Withdrawal,99792.31,ATM,Afghanistan
2286,729,2025-02-23,Deposit,31962.55,Online,UAE
2287,1212,2025-08-27,Deposit,90081.42,Branch,UAE
2288,754,2024-11-23,Transfer,7059.51,ATM,UAE
2289,1311,2026-06-18,Transfer,96166.61,Branch,USA
2290,941,2025-10-30,Withdrawal,90918.71,ATM,Iran
2291,508,2024-04-17,Withdrawal,19230.21,Online,Germany
2292,145,2025-09-09,Transfer,34809.23,Mobile,UK
2293,1422,2025-09-03,Withdrawal,40962.39,Mobile,UK
2294,470,2024-02-03,Deposit,94319.08,Mobile,UAE
2295,229,2025-01-25,Withdrawal,52795.63,ATM,Germany
2296,413,2024-12-17,Deposit,41554.76,ATM,UAE
2297,280,2026-02-06,Transfer,61278.83,Online,Canada
2298,817,2026-04-22,Transfer,15708.99,Mobile,North Korea
2299,1457,2024-06-14,Deposit,38100.13,Branch,India
2300,944,2025-08-14,Transfer,49337.09,Online,Canada
2301,109,2024-03-01,Transfer,84756.66,Online,Iran
2302,1048,2026-03-29,Deposit,22230.46,ATM,Canada
2303,2,2024-04-13,Deposit,90921.42,Branch,Canada
2304,679,2026-05-08,Deposit,32820.97,ATM,Canada
2305,758,2025-06-28,Withdrawal,28885.01,Mobile,Afghanistan
2306,1673,2024-04-14,Transfer,93608.85,Mobile,Syria
2307,835,2025-03-16,Transfer,33166.85,Mobile,UAE
2308,581,2025-07-03,Deposit,8998.71,Branch,Syria
2309,1157,2026-04-19,Transfer,6241.18,Online,Afghanistan
2310,463,2025-04-20,Withdrawal,48817.18,Mobile,Iran
2311,1656,2024-12-22,Transfer,23055.61,ATM,Afghanistan
2312,1058,2024-03-08,Withdrawal,32047.72,Branch,Canada
2313,1361,2024-08-09,Withdrawal,36004.0,Branch,Afghanistan
2314,449,2024-04-10,Withdrawal,33361.25,Online,North Korea
2315,798,2026-04-30,Withdrawal,69228.89,ATM,Singapore
2316,719,2025-01-11,Deposit,88045.97,Online,UK
2317,787,2026-06-14,Transfer,67996.16,ATM,Canada
2318,279,2024-09-21,Transfer,17720.64,Online,North Korea
2319,901,2024-04-07,Deposit,81700.22,Online,UAE
2320,1250,2024-05-12,Transfer,73005.2,Online,Afghanistan
2321,173,2024-01-05,Transfer,47229.02,Online,USA
2322,962,2024-02-07,Transfer,26488.33,Online,North Korea
2323,493,2025-03-09,Transfer,91649.76,Online,Germany
2324,693,2024-04-30,Transfer,97152.66,ATM,Singapore
2325,12,2025-01-03,Withdrawal,84822.71,ATM,North Korea
2326,658,2024-04-06,Transfer,29622.3,Online,Afghanistan
2327,1211,2026-01-09,Deposit,35716.89,Online,Afghanistan
2328,688,2025-11-13,Deposit,27259.99,Branch,Afghanistan
2329,1589,2025-09-25,Deposit,70034.06,Mobile,USA
2330,14,2025-08-03,Deposit,23172.33,Branch,UAE
2331,1778,2024-05-13,Deposit,52776.42,Mobile,UK
2332,1777,2024-10-14,Withdrawal,72153.11,Online,Iran
2333,832,2025-11-15,Withdrawal,54930.66,ATM,Syria
2334,22,2024-09-12,Transfer,12938.74,Mobile,UK
2335,406,2024-04-28,Transfer,96843.83,Mobile,Syria
2336,586,2024-08-17,Deposit,86766.59,ATM,North Korea
2337,159,2024-12-16,Deposit,47174.2,Online,Canada
2338,169,2025-02-07,Transfer,57240.18,Online,UK
2339,1947,2024-04-23,Transfer,39792.76,ATM,Germany
2340,1143,2026-05-25,Transfer,9868.22,ATM,India
2341,1458,2026-04-24,Transfer,47717.91,Mobile,India
2342,1957,2024-07-10,Transfer,28934.57,Mobile,North Korea
2343,1783,2025-07-16,Deposit,78531.91,Mobile,UAE
2344,700,2025-01-08,Deposit,83382.06,Mobile,Iran
2345,7,2024-05-10,Withdrawal,75733.87,Online,India
2346,359,2025-10-20,Transfer,98141.88,Branch,India
2347,752,2024-02-09,Transfer,91959.67,Branch,India
2348,526,2025-08-31,Transfer,65606.17,Branch,Iran
2349,1393,2025-09-11,Deposit,3268.99,Mobile,Germany
2350,896,2026-04-27,Withdrawal,87924.3,Online,UAE
2351,877,2025-12-21,Transfer,69703.42,Branch,Germany
2352,1646,2024-06-11,Withdrawal,24708.48,Branch,Syria
2353,286,2025-10-12,Deposit,17260.22,ATM,Syria
2354,1748,2024-04-15,Deposit,26075.36,Online,Canada
2355,1091,2024-06-26,Transfer,71278.49,Branch,Iran
2356,1125,2025-09-27,Deposit,16096.92,ATM,Afghanistan
2357,1739,2024-08-29,Transfer,73329.39,Online,Canada
2358,1896,2025-05-01,Deposit,51535.24,ATM,UK
2359,810,2024-12-07,Withdrawal,95294.11,Mobile,Singapore
2360,847,2024-09-20,Deposit,34448.66,Online,Germany
2361,1288,2025-04-17,Withdrawal,39390.18,Online,Canada
2362,1235,2026-01-30,Deposit,77045.32,Online,UAE
2363,150,2025-09-01,Withdrawal,89767.43,Branch,Canada
2364,1287,2026-04-28,Deposit,31224.86,Branch,Germany
2365,317,2024-02-20,Transfer,72524.62,ATM,Afghanistan
2366,961,2024-07-12,Withdrawal,90430.35,Branch,UAE
2367,1620,2025-03-16,Transfer,68481.82,Branch,Canada
2368,1932,2025-02-14,Deposit,50485.75,Mobile,Singapore
2369,1220,2024-01-20,Deposit,38866.73,Mobile,UAE
2370,72,2024-05-04,Withdrawal,27130.13,ATM,Germany
2371,870,2025-03-28,Withdrawal,40616.99,Online,Canada
2372,981,2025-04-18,Deposit,81560.32,Mobile,North Korea
2373,494,2024-11-10,Transfer,53358.22,Mobile,India
2374,1089,2025-02-09,Deposit,30504.84,ATM,UAE
2375,165,2024-08-27,Transfer,47778.29,Mobile,Afghanistan
2376,626,2026-01-14,Deposit,78994.17,Mobile,UAE
2377,667,2025-04-27,Withdrawal,83860.25,ATM,UAE
2378,1536,2024-09-26,Deposit,59194.2,Mobile,Syria
2379,1281,2025-03-13,Deposit,85720.02,Branch,Iran
2380,1612,2026-03-11,Withdrawal,56546.29,ATM,UK
2381,1551,2026-04-09,Deposit,45888.82,ATM,UK
2382,1630,2024-02-04,Deposit,2943.7,Online,UK
2383,1863,2025-01-25,Withdrawal,74550.95,Online,UK
2384,387,2024-02-26,Withdrawal,22757.79,Mobile,Germany
2385,1448,2026-06-10,Deposit,1782.09,Branch,North Korea
2386,616,2025-11-18,Transfer,46786.26,Online,Singapore
2387,428,2024-12-30,Deposit,35307.34,Branch,Germany
2388,250,2025-09-05,Transfer,28698.55,Online,Canada
2389,184,2024-10-07,Withdrawal,72433.86,Online,Syria
2390,1478,2024-01-31,Transfer,31153.45,ATM,Syria
2391,681,2024-10-19,Transfer,25443.12,Mobile,Germany
2392,1586,2024-10-12,Transfer,59026.21,ATM,North Korea
2393,1526,2026-05-20,Transfer,37147.74,Branch,UK
2394,1255,2025-03-17,Withdrawal,35110.58,ATM,Iran
2395,1283,2026-05-17,Deposit,5778.42,Branch,Afghanistan
2396,2,2024-07-06,Withdrawal,27317.17,Online,Canada
2397,287,2024-01-18,Deposit,53806.41,Branch,UK
2398,1839,2026-01-31,Withdrawal,91613.66,Online,Afghanistan
2399,549,2025-08-15,Deposit,57645.33,Branch,UK
2400,438,2024-07-31,Deposit,57112.58,ATM,Canada
2401,857,2024-04-20,Deposit,21286.77,ATM,Germany
2402,324,2025-12-10,Transfer,93852.61,Branch,Afghanistan
2403,135,2025-12-17,Withdrawal,58027.56,Mobile,India
2404,1092,2024-04-18,Transfer,79153.23,Branch,Iran
2405,1098,2026-01-09,Transfer,23377.88,Mobile,Iran
